ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
136492920,bitcoinops.github.io,bitcoinops/bitcoinops.github.io,272,131,75892,Markdown,master,,31,"MIT License",https://github.com/bitcoinops/bitcoinops.github.io,https://github.com/bitcoinops,,2018-06-07T14:57:47Z,2025-02-24T19:21:03Z
315220950,mxmnk,mxmnk/mxmnk,246,8,519,Markdown,main,,0,,https://github.com/mxmnk/mxmnk,https://github.com/mxmnk,,2020-11-23T06:27:56Z,2024-12-25T22:51:27Z
444062545,note,TonyCrane/note,240,9,378910,Markdown,master,"mkdocs, notebook, technology",2,"Creative Commons Attribution 4.0 International",https://github.com/TonyCrane/note,https://github.com/TonyCrane,https://note.tonycrane.cc,2022-01-03T13:00:59Z,2025-02-23T00:50:40Z
504836796,start-here,yfosp/start-here,238,296,503,Markdown,main,"community-project, contributions, forums, github, open-source, open-source-project",1,"MIT License",https://github.com/yfosp/start-here,https://github.com/yfosp,https://yfosp.netlify.app/,2022-06-18T12:24:03Z,2025-02-15T06:26:50Z
144602889,docs,TuringLang/docs,235,101,1324359,Markdown,master,"hacktoberfest, julia, machine-learning, probabilistic-programming, turing-language",51,"MIT License",https://github.com/TuringLang/docs,https://github.com/TuringLang,https://turinglang.org/docs/,2018-08-13T16:03:29Z,2025-02-21T11:37:09Z
502073315,review-2022,saveweb/review-2022,209,22,294,Markdown,main,,2,,https://github.com/saveweb/review-2022,https://github.com/saveweb,,2022-06-10T14:28:26Z,2025-02-09T13:27:28Z
418057609,dfa-persian,ftg-iran/dfa-persian,204,48,9248,Markdown,main,,1,Other,https://github.com/ftg-iran/dfa-persian,https://github.com/ftg-iran,https://vrgl.ir/6qlsR,2021-10-17T07:47:23Z,2025-01-30T18:03:35Z
325154578,d9book,selwynpolit/d9book,198,131,63943,Markdown,gh-pages,"drupal-10, drupal-9, drupal-module, php, symfony",12,"Creative Commons Attribution 4.0 International",https://github.com/selwynpolit/d9book,https://github.com/selwynpolit,https://www.drupalatyourfingertips.com,2020-12-29T01:19:38Z,2025-02-22T01:02:36Z
248369174,docs.sublimetext.io,sublimetext-io/docs.sublimetext.io,198,56,19089,Markdown,master,"community-driven, documentation, guide, hacktoberfest, sublime-text",25,Other,https://github.com/sublimetext-io/docs.sublimetext.io,https://github.com/sublimetext-io,https://docs.sublimetext.io/,2020-03-18T23:54:19Z,2025-02-16T21:42:48Z
207780946,lambda-the-cli-way,nsriram/lambda-the-cli-way,195,19,695,Markdown,master,"aws, aws-cli, aws-lambda, cookbook, tutorial",2,"MIT License",https://github.com/nsriram/lambda-the-cli-way,https://github.com/nsriram,,2019-09-11T10:03:24Z,2025-02-22T12:42:28Z
197177605,soft-skills,eleev/soft-skills,188,20,211,Markdown,main,"development, growth, programming, soft-skills, software-development",0,"MIT License",https://github.com/eleev/soft-skills,https://github.com/eleev,,2019-07-16T11:02:40Z,2024-11-19T08:06:13Z
183815423,SettingsGuide,Ghostkeeper/SettingsGuide,187,41,200149,Markdown,master,"3d-printing, cura, cura-settings, documentation",24,"GNU Affero General Public License v3.0",https://github.com/Ghostkeeper/SettingsGuide,https://github.com/Ghostkeeper,,2019-04-27T19:49:14Z,2025-01-22T12:05:19Z
242099195,adrestia,input-output-hk/adrestia,179,41,7326,Markdown,master,"api, cardano, client, explorer, integration, library, wallet",4,"Apache License 2.0",https://github.com/input-output-hk/adrestia,https://github.com/input-output-hk,https://input-output-hk.github.io/adrestia/,2020-02-21T09:14:28Z,2025-02-17T14:19:48Z
1910390,roro,rubyaustralia/roro,177,15,182963,Markdown,master,,5,,https://github.com/rubyaustralia/roro,https://github.com/rubyaustralia,https://www.github.com/rails-oceania,2011-06-17T09:57:55Z,2024-04-10T03:28:13Z
567646381,bedtimenews-archive-contents,bedtimenews/bedtimenews-archive-contents,170,42,35199,Markdown,main,,0,,https://github.com/bedtimenews/bedtimenews-archive-contents,https://github.com/bedtimenews,https://archive.bedtime.news,2022-11-18T08:47:19Z,2025-02-25T14:01:02Z
199069788,azure-dev-docs,MicrosoftDocs/azure-dev-docs,161,524,530288,Markdown,main,,1,"Creative Commons Attribution 4.0 International",https://github.com/MicrosoftDocs/azure-dev-docs,https://github.com/MicrosoftDocs,,2019-07-26T19:27:16Z,2025-02-25T18:00:09Z
248804561,cloud-native-stack,NVIDIA/cloud-native-stack,157,62,5054,Markdown,master,,5,"Apache License 2.0",https://github.com/NVIDIA/cloud-native-stack,https://github.com/NVIDIA,,2020-03-20T16:39:34Z,2025-02-24T10:45:49Z
630257801,wiki,zotero-chinese/wiki,154,103,35800,Markdown,main,"citation-style-language, markdown, plugin, zotero",25,"Creative Commons Attribution Share Alike 4.0 International",https://github.com/zotero-chinese/wiki,https://github.com/zotero-chinese,https://zotero-chinese.com,2023-04-20T02:09:59Z,2025-02-21T12:12:01Z
