"Function Name",Count
event_base_loop,1
event_timer_new,1
event_timer_set,1
uv_loop_new,1
uv_timer_stop,1
uv_signal_init,1
uv_signal_start,1
uv_signal_stop,1
uv_run,1
uv_poll_stop,1
uv_close,1
uv_poll_start,1
"Promise\all",1
reject,1
set_rejection_handler,1
"RectorPrefix202502\dump_node",1
"RectorPrefix202502\formatErrorMessage",1
"RectorPrefix202502\includeIfExists",1
"RectorPrefix202502\mb_check_encoding",1
"RectorPrefix202502\mb_chr",1
"RectorPrefix202502\mb_convert_case",1
"RectorPrefix202502\mb_convert_encoding",1
"RectorPrefix202502\mb_convert_variables",1
"RectorPrefix202502\mb_decode_mimeheader",1
"RectorPrefix202502\mb_decode_numericentity",1
"RectorPrefix202502\mb_detect_encoding",1
"RectorPrefix202502\mb_detect_order",1
"RectorPrefix202502\mb_encode_mimeheader",1
"RectorPrefix202502\mb_encode_numericentity",1
"RectorPrefix202502\mb_encoding_aliases",1
"RectorPrefix202502\mb_get_info",1
"RectorPrefix202502\mb_http_input",1
"RectorPrefix202502\mb_http_output",1
"RectorPrefix202502\mb_internal_encoding",1
"RectorPrefix202502\mb_language",1
"RectorPrefix202502\mb_lcfirst",1
"RectorPrefix202502\mb_list_encodings",1
"RectorPrefix202502\mb_ltrim",1
"RectorPrefix202502\mb_ord",1
"RectorPrefix202502\mb_output_handler",1
"RectorPrefix202502\mb_parse_str",1
"RectorPrefix202502\mb_rtrim",1
"RectorPrefix202502\mb_scrub",1
"RectorPrefix202502\mb_str_pad",1
"RectorPrefix202502\mb_str_split",1
"RectorPrefix202502\mb_stripos",1
"RectorPrefix202502\mb_stristr",1
"RectorPrefix202502\mb_strlen",1
"RectorPrefix202502\mb_strpos",1
"RectorPrefix202502\mb_strrchr",1
"RectorPrefix202502\mb_strrichr",1
"RectorPrefix202502\mb_strripos",1
"RectorPrefix202502\mb_strrpos",1
"RectorPrefix202502\mb_strstr",1
"RectorPrefix202502\mb_strtolower",1
"RectorPrefix202502\mb_strtoupper",1
"RectorPrefix202502\mb_strwidth",1
"RectorPrefix202502\mb_substitute_character",1
"RectorPrefix202502\mb_substr",1
"RectorPrefix202502\mb_substr_count",1
"RectorPrefix202502\mb_trim",1
"RectorPrefix202502\mb_ucfirst",1
"RectorPrefix202502\parseArgs",1
"RectorPrefix202502\print_node",1
"RectorPrefix202502\showHelp",1
"RectorPrefix202502\trigger_deprecation",1
whoops_add_stack_frame,1
fooBar,1
admin_dump,1
admin_success,1
secure_asset,1
action,1
"Orchestra\Testbench\phpunit_version_compare",1
assertModelMissing,1
assertDatabaseHas,1
isWebRequest,1
setApiKey,1
checkServiceAccountCredentialsFile,1
missingServiceAccountDetailsWarning,1
readVideoChunk,1
intVal,1
doesNotExist,1
globalFunction,1
package,1
dependencies,1
manifest,1
sbom,1
sslip,1
queryResourcesByUuid,1
ip_match,1
parseCommandFromMagicEnvVariable,1
sourceIsLocal,1
replaceLocalSource,1
getServerTimezone,1
deleteEmptyBackupFolder,1
deleteOldBackupsLocally,1
deleteOldBackupsFromS3,1
next_queuable,1
parseLineForSudo,1
getTopLevelNetworks,1
format_docker_envs_to_json,1
generateTagDeployWebhook,1
generateDeployWebhook,1
force_start_deployment,1
next_after_cancel,1
decode_remote_command_output,1
allowedPathsForInvalidAccounts,1
isSubscriptionOnGracePeriod,1
getContainerLogs,1
database_proxy_dir,1
format_docker_labels_to_json,1
generate_default_proxy_configuration,1
removeOldBackups,1
queue_next_deployment,1
generateGithubJwt,1
xdebug_code_coverage_started,1
start,1
stop,1
waiting,1
clear,1
xdebug_set_filter,1
xdebug_start_code_coverage,1
xdebug_stop_code_coverage,1
getOptionsModelCacheStream,1
getOptionsSessionStream,1
codecept_data_dir,1
processDocument,1
getSignature,1
orderMethods,1
zephir_parse_file,1
parseConstants,1
parseProperties,1
parseMethods,1
getMigrations,1
cleanFile,1
logStatements,1
resolveStackAccess,1
regex,1
replaceIfBlocks,1
preprocessGrammar,1
execCmd,1
removeTrailingWhitespace,1
ensureDirExists,1
"PhpParser\filesInDir",1
dispatch_now,1
mcrypt_encrypt,1
mcrypt_decrypt,1
"Acme\tester",1
zend_monitor_custom_event,1
getFirstAnimal,1
apcu_enabled,1
"Symfony\Bridge\Twig\Extension\twig_is_selected_choice",1
"Symfony\Bridge\Twig\Extension\twig_is_root_form",1
some_controller_function,1
awaitFirst,1
updateValidatorFormats,1
centered,1
strip_minor_versions,1
get_icu_version_from_genrb,1
findTranslationFiles,1
calculateTranslationStatus,1
printTranslationStatus,1
extractLocaleFromFilePath,1
findTransUnitMismatches,1
isTranslationCompleted,1
printTitle,1
printTable,1
textColorGreen,1
textColorNormal,1
uuid_compare,1
ldap_sasl_bind,1
LogicException,1
"Tests\testHeader",1
socket_atmark,1
closure,1
"Sodium\crypto_pwhash_str",1
"Sodium\crypto_pwhash_str_needs_rehash",1
headers_send,1
"FastRoute\cachedDispatcher",1
"FastRoute\simpleDispatcher",1
base32_encode,1
create_ed2k,1
rename_project,1
phabricator_startup,1
utf8tofiglet,1
mailparse_msg_free,1
mailparse_msg_parse_file,1
mailparse_msg_get_structure,1
mailparse_msg_get_part,1
mailparse_msg_get_part_data,1
xhprof_get_possible_metrics,1
xhprof_valid_run,1
xhprof_normalize_metrics,1
xhprof_get_string_param,1
xhprof_get_uint_param,1
xhprof_get_float_param,1
xhprof_get_bool_param,1
phutil_utf8_encode_codepoint,1
ctags_check_executable,1
ctags_get_parser_future,1
phutil_is_utf8_with_only_bmp_characters,1
phutil_register_library,1
phabricator_absolute_datetime,1
phutil_loggable_string,1
phutil_utf8_is_cjk,1
pht_list,1
jsShrink,1
phabricator_relative_date,1
memcache_pconnect,1
phutil_utf8_ucwords,1
mysql_multi_query,1
mysql_fetch_result,1
mysql_more_results,1
mysql_next_result,1
fb_parallel_query,1
vqsprintf,1
phabricator_read_config_file,1
assert_stringlike,1
phutil_register_library_map,1
"Ramsey\Uuid\v1",1
"Ramsey\Uuid\v3",1
"Ramsey\Uuid\v4",1
"Ramsey\Uuid\v5",1
v1,1
v2,1
v3,1
v4,1
v5,1
v6,1
v8,1
uuid_generate_md5,1
uuid_generate_sha1,1
patchJson,1
array_permutation,1
themes,1
Matomo_getUrlTrackPageView,1
getPiwikDomain,1
"PHPDI\value",1
"PHPDI\create",1
"PHPDI\autowire",1
"PHPDI\factory",1
"PHPDI\decorate",1
"PHPDI\get",1
"PHPDI\env",1
"PHPDI\add",1
"PHPDI\string",1
wincache_refresh_if_changed,1
safe_unserialize,1
_readfile,1
disableEaccelerator,1
piwik_escape_filter,1
piwik_format_number,1
piwik_filter_truncate,1
piwik_format_money,1
xdebug_memory_usage,1
tideways_enable,1
tideways_disable,1
db2_free_stmt,1
db2_fetch_object,1
sqlsrv_get_field,1
_safe_unserialize,1
gzopen64,1
"GuzzleHttp\describe_type",1
"GuzzleHttp\choose_handler",1
"GuzzleHttp\default_user_agent",1
"GuzzleHttp\debug_resource",1
"GuzzleHttp\default_ca_bundle",1
"GuzzleHttp\normalize_header_keys",1
